hit_id	length	cysteine_content	e_value	query_accession	query_name
KAH9362145.1	285	0.08	0.0015	-	VOG09392
KAH7959627.1	154	0.03	0.0021	-	VOG09392
KAH7966942.1	281	0.09	0.0018	-	VOG09392
KAH6938818.1	283	0.08	0.0018	-	VOG09392
KAG0414562.1	252	0.04	0.27	-	VOG09392
GBXQ01018406.1.p1	488	0.01	0.0022	-	VOG09392
KAH7977906.1	257	0.02	0.0036	-	VOG09392
GBXQ01005350.1.p1	705	0.02	3.3	-	VOG09392
JAR91347.1	71	0.08	0.0057	-	VOG09392
KAH7970524.1	202	0.04	0.006	-	VOG09392
EEC19777.1	902	0.03	0.011	-	VOG09392
MOY40780.1	199	0.03	0.0068	-	VOG09392
KAG0423801.1	495	0.03	0.0073	-	VOG09392
KAH7937581.1	208	0.03	0.0061	-	VOG09392
EEC04729.1	212	0.02	0.0055	-	VOG09392
KAH9368348.1	144	0.05	0.0084	-	VOG09392
KAG0437681.1	684	0.04	0.0099	-	VOG09392
KAG0427553.1	235	0.08	2.5	-	VOG09392
KAG0418489.1	652	0.02	0.013	-	VOG09392
KAH7979731.1	141	0.02	0.011	-	VOG09392
GBXQ01019165.1.p3	140	0.11	1.0	-	VOG09392
KAG0443979.1	548	0.02	0.0096	-	VOG09392
KAG0438268.1	408	0.03	0.011	-	VOG09392
MXV00287.1	626	0.02	1.0	-	VOG09392
KAH7932813.1	226	0.02	0.019	-	VOG09392
JAC20796.1	214	0.05	0.88	-	VOG09392
KAG0424814.1	614	0.02	0.021	-	VOG09392
MOY36898.1	1382	0.02	0.038	-	VOG09392
KAH7984492.1	508	0.03	0.026	-	VOG09392
KAG0434684.1	282	0.02	0.019	-	VOG09392
JAP68567.1	206	0.02	0.016	-	VOG09392
KAH7969008.1	502	0.03	0.017	-	VOG09392
EEC03244.1	253	0.04	0.11	-	VOG09392
MCL6769775.1	265	0.05	0.053	-	VOG09392
MXU98045.1	305	0.03	0.021	-	VOG09392
MXU95454.1	187	0.03	0.024	-	VOG09392
MOY41725.1	626	0.03	1.4	-	VOG09392
GBXQ01004046.1.p1	189	0.03	0.025	-	VOG09392
MDC7209038.1	189	0.03	0.025	-	VOG09392
GBXQ01024029.1.p1	196	0.04	0.031	-	VOG09392
GBXQ01004048.1.p1	175	0.03	0.028	-	VOG09392
JAC26641.1	161	0.04	0.028	-	VOG09392
MCL6772380.1	229	0.02	0.036	-	VOG09392
KAH7960836.1	130	0.02	0.024	-	VOG09392
JAC32750.1	194	0.03	0.029	-	VOG09392
JAP80660.1	206	0.02	0.024	-	VOG09392
JAA73180.1	179	0.08	2.2	-	VOG09392
JAR94482.1	179	0.08	2.2	-	VOG09392
KAH6936722.1	222	0.04	0.032	-	VOG09392
GBXQ01004047.1.p1	214	0.03	0.032	-	VOG09392
KAH7955161.1	360	0.03	0.035	-	VOG09392
KAH7977348.1	206	0.02	0.027	-	VOG09392
JAP67329.1	198	0.03	0.035	-	VOG09392
MAA17743.1	206	0.02	0.027	-	VOG09392
MAA17079.1	152	0.05	0.033	-	VOG09392
MXU95904.1	199	0.03	0.036	-	VOG09392
EEC08586.1	199	0.03	0.036	-	VOG09392
GBXQ01004049.1.p1	200	0.03	0.037	-	VOG09392
MDC7209037.1	200	0.03	0.037	-	VOG09392
KAH7944036.1	394	0.02	0.045	-	VOG09392
JAP84745.1	206	0.03	0.042	-	VOG09392
MAA23191.1	206	0.03	0.042	-	VOG09392
MXU97379.1	264	0.02	0.036	-	VOG09392
MBY04682.1	211	0.03	0.052	-	VOG09392
MCL6772122.1	143	0.13	1.2	-	VOG09392
KAG0439024.1	279	0.04	0.069	-	VOG09392
JAP67630.1	1336	0.02	0.042	-	VOG09392
KAH7942349.1	378	0.02	0.056	-	VOG09392
KAH7952410.1	463	0.02	0.063	-	VOG09392
KAG0421509.1	215	0.02	0.055	-	VOG09392
KAH9378472.1	262	0.02	0.069	-	VOG09392
GBXQ01011289.1.p1	136	0.04	0.053	-	VOG09392
MOY34304.1	360	0.03	0.053	-	VOG09392
KAH7952961.1	544	0.02	0.079	-	VOG09392
KAH7947414.1	125	0.02	0.076	-	VOG09392
KAH7947621.1	125	0.02	0.076	-	VOG09392
GBXQ01015786.1.p2	130	0.07	0.055	-	VOG09392
MBY05312.1	261	0.05	0.53	-	VOG09392
KAH8033304.1	157	0.04	0.073	-	VOG09392
MXU99341.1	430	0.01	0.5	-	VOG09392
KAH7946036.1	145	0.06	0.077	-	VOG09392
KAH7980769.1	635	0.03	0.11	-	VOG09392
JAA71723.1	206	0.02	0.065	-	VOG09392
JAR93932.1	1488	0.02	0.068	-	VOG09392
MOY40190.1	319	0.04	0.068	-	VOG09392
MXU99260.1	418	0.02	0.1	-	VOG09392
MAA24712.1	684	0.02	0.07	-	VOG09392
KAG0421371.1	132	0.02	0.095	-	VOG09392
MCL6774045.1	212	0.02	0.11	-	VOG09392
KAH7946792.1	211	0.04	0.1	-	VOG09392
GBXQ01023283.1.p1	336	0.03	0.12	-	VOG09392
KAH6948529.1	369	0.02	0.079	-	VOG09392
KAG0429369.1	370	0.03	0.079	-	VOG09392
JAC20169.1	121	0.06	0.1	-	VOG09392
KAH7971924.1	173	0.02	0.12	-	VOG09392
JAC20218.1	129	0.03	0.12	-	VOG09392
KAH7936297.1	210	0.01	0.13	-	VOG09392
KAG0431669.1	1647	0.03	0.17	-	VOG09392
JAP65971.1	142	0.08	0.21	-	VOG09392
KAH7947863.1	506	0.03	0.11	-	VOG09392
KAH7953068.1	120	0.04	0.13	-	VOG09392
JAP67248.1	978	0.02	0.27	-	VOG09392
KAH7966472.1	635	0.03	0.21	-	VOG09392
KAH7941965.1	199	0.03	0.15	-	VOG09392
KAH7958195.1	162	0.06	0.17	-	VOG09392
MOY42190.1	569	0.03	0.14	-	VOG09392
KAH7946294.1	209	0.04	0.21	-	VOG09392
MOY44624.1	192	0.02	0.15	-	VOG09392
KAG0413892.1	500	0.02	0.22	-	VOG09392
KAG0445704.1	875	0.02	0.27	-	VOG09392
KAH7960553.1	471	0.04	0.16	-	VOG09392
JAR88581.1	132	0.06	0.28	-	VOG09392
KAH7944898.1	1463	0.02	0.32	-	VOG09392
KAH9363097.1	371	0.03	0.17	-	VOG09392
MOY42189.1	587	0.03	0.17	-	VOG09392
MOY42188.1	588	0.03	0.17	-	VOG09392
MOY42187.1	597	0.03	0.17	-	VOG09392
MOY42186.1	598	0.03	0.17	-	VOG09392
JAC25019.1	125	0.10	1.0	-	VOG09392
KAH6939927.1	253	0.02	0.18	-	VOG09392
KAH7951826.1	341	0.01	0.29	-	VOG09392
KAH7977000.1	406	0.01	0.28	-	VOG09392
MCL6790369.1	377	0.03	0.19	-	VOG09392
KAH8027065.1	209	0.02	0.31	-	VOG09392
MBY08593.1	120	0.09	0.25	-	VOG09392
KAH7981978.1	395	0.02	0.35	-	VOG09392
KAH7952542.1	398	0.01	0.35	-	VOG09392
KAH7939925.1	420	0.03	0.23	-	VOG09392
GBXQ01012926.1.p1	149	0.05	0.23	-	VOG09392
KAH7972253.1	218	0.04	0.32	-	VOG09392
KAH7976694.1	416	0.01	0.37	-	VOG09392
MBY07480.1	263	0.04	0.24	-	VOG09392
KAH7983035.1	416	0.01	0.37	-	VOG09392
KAH7976340.1	416	0.01	0.37	-	VOG09392
KAH6942584.1	114	0.06	0.34	-	VOG09392
KAG0429953.1	1562	0.02	0.61	-	VOG09392
MOY39813.1	473	0.03	0.39	-	VOG09392
KAH7976069.1	172	0.06	0.27	-	VOG09392
KAG0430826.1	513	0.03	0.29	-	VOG09392
MXV00895.1	1092	0.02	0.45	-	VOG09392
KAH7961033.1	390	0.03	0.41	-	VOG09392
KAH7943704.1	298	0.02	0.31	-	VOG09392
KAH7943705.1	298	0.02	0.31	-	VOG09392
MCL6789945.1	1496	0.02	0.55	-	VOG09392
MOY41712.1	1478	0.02	5.0	-	VOG09392
KAH7973625.1	467	0.01	0.66	-	VOG09392
KAH9369073.1	393	0.03	0.33	-	VOG09392
EEC15210.1	481	0.02	0.34	-	VOG09392
JAR87820.1	112	0.05	2.4	-	VOG09392
KAH8024651.1	210	0.03	0.41	-	VOG09392
MCL6784903.1	366	0.02	0.65	-	VOG09392
MOY41713.1	1421	0.02	4.8	-	VOG09392
KAG0412964.1	503	0.02	0.35	-	VOG09392
JAR93066.1	189	0.04	0.54	-	VOG09392
MXV00183.1	590	0.02	3.4	-	VOG09392
KAG0414563.1	538	0.02	0.57	-	VOG09392
MBY05340.1	219	0.02	0.48	-	VOG09392
KAH6932432.1	201	0.02	0.54	-	VOG09392
KAH7973064.1	200	0.03	0.49	-	VOG09392
KAH7940679.1	158	0.04	0.52	-	VOG09392
KAH7944181.1	378	0.04	0.78	-	VOG09392
JAC25477.1	221	0.02	0.51	-	VOG09392
KAH7968528.1	283	0.02	0.88	-	VOG09392
KAH6947452.1	539	0.02	0.46	-	VOG09392
KAH7948302.1	589	0.04	5.3	-	VOG09392
JAC20999.1	239	0.02	0.58	-	VOG09392
EEC15731.1	122	0.04	0.67	-	VOG09392
KAG0428409.1	964	0.02	0.9	-	VOG09392
JAP65427.1	245	0.02	0.62	-	VOG09392
KAG0443286.1	173	0.02	0.57	-	VOG09392
KAH7976967.1	349	0.03	0.62	-	VOG09392
MOY42000.1	861	0.02	0.7	-	VOG09392
KAH6920248.1	728	0.03	0.85	-	VOG09392
KAH7978227.1	549	0.03	0.58	-	VOG09392
KAH8027063.1	102	0.05	0.62	-	VOG09392
MXU97823.1	291	0.02	0.53	-	VOG09392
KAG0410619.1	201	0.02	0.68	-	VOG09392
KAH8027535.1	106	0.08	0.8	-	VOG09392
JAC33098.1	238	0.02	0.76	-	VOG09392
JAC33099.1	238	0.02	0.76	-	VOG09392
KAG0417009.1	418	0.05	0.59	-	VOG09392
KAG0410628.1	344	0.02	1.0	-	VOG09392
KAH9376795.1	432	0.03	0.88	-	VOG09392
KAH6935573.1	417	0.02	0.95	-	VOG09392
KAG0437889.1	420	0.03	0.85	-	VOG09392
JAP77015.1	235	0.02	0.85	-	VOG09392
MAA22656.1	235	0.02	0.85	-	VOG09392
MAA22657.1	235	0.02	0.85	-	VOG09392
KAH6935358.1	381	0.03	0.88	-	VOG09392
KAH7983021.1	177	0.03	13.0	-	VOG09392
KAH9359767.1	477	0.01	1.1	-	VOG09392
KAH6935661.1	194	0.04	0.83	-	VOG09392
KAH7984257.1	317	0.02	4.7	-	VOG09392
KAH6933461.1	584	0.03	1.1	-	VOG09392
KAH6944937.1	334	0.01	1.1	-	VOG09392
MXU97920.1	297	0.04	31.0	-	VOG09392
JAA69954.1	239	0.02	0.93	-	VOG09392
KAH6925542.1	316	0.02	0.95	-	VOG09392
KAH6934785.1	348	0.02	1.2	-	VOG09392
KAH7936783.1	343	0.02	1.1	-	VOG09392
MXU89630.1	109	0.05	0.74	-	VOG09392
KAH7976109.1	688	0.03	1.4	-	VOG09392
KAH6935595.1	371	0.01	1.2	-	VOG09392
MDC7207822.1	272	0.02	1.1	-	VOG09392
KAH6946219.1	415	0.02	1.3	-	VOG09392
MAA23187.1	192	0.02	0.85	-	VOG09392
MXU98596.1	349	0.03	1.4	-	VOG09392
KAH7975523.1	585	0.03	1.3	-	VOG09392
GBXQ01010482.1.p1	102	0.06	1.0	-	VOG09392
GBXQ01006732.1.p2	240	0.02	1.1	-	VOG09392
KAH7974844.1	250	0.05	1.2	-	VOG09392
MXV00204.1	598	0.01	2.0	-	VOG09392
KAH7937147.1	398	0.04	1.0	-	VOG09392
JAC19299.1	323	0.03	1.3	-	VOG09392
KAH6939755.1	566	0.02	1.5	-	VOG09392
KAH6919547.1	119	0.06	1.1	-	VOG09392
KAH9368966.1	215	0.00	2.1	-	VOG09625
KAH8030965.1	497	0.02	0.1	-	VOG09627
KAH9380957.1	241	0.01	0.11	-	VOG09627
JAC27297.1	239	0.03	0.082	-	VOG09627
KAH9360915.1	633	0.02	0.25	-	VOG09627
KAH9377407.1	462	0.02	0.36	-	VOG09627
KAH9377409.1	479	0.03	0.38	-	VOG09627
KAH7957028.1	461	0.02	0.32	-	VOG09627
JAP65903.1	404	0.00	0.54	-	VOG09627
KAH7938250.1	433	0.04	0.69	-	VOG09627
KAH6924708.1	432	0.02	0.92	-	VOG09627
MCL6778142.1	88	0.00	0.69	-	VOG09627
EEC05563.1	133	0.00	0.8	-	VOG09627
KAH7939155.1	340	0.01	1.4	-	VOG09627
KAG0443893.1	142	0.03	0.018	-	VOG09683
KAH9364299.1	90	0.03	0.13	-	VOG09683
GBXQ01007861.1.p1	438	0.02	0.5	-	VOG09683
MBY07398.1	78	0.03	0.26	-	VOG09683
KAH6930709.1	572	0.02	0.64	-	VOG09683
MOY44808.1	719	0.02	2.8	-	VOG09683
GBXQ01007860.1.p1	723	0.02	1.0	-	VOG09683
EEC01895.1	270	0.02	0.74	-	VOG09683
KAH8023431.1	780	0.02	1.0	-	VOG09683
MDC7209786.1	524	0.02	1.9	-	VOG09683
MCL6790130.1	407	0.03	0.91	-	VOG09683
MOY44811.1	510	0.02	1.8	-	VOG09683
KAG0424991.1	482	0.02	0.26	-	VOG17365
MXU91441.1	122	0.04	1.1	-	VOG10061
MBY07643.1	333	0.02	0.94	-	VOG10197
KAH6921679.1	123	0.00	0.92	-	VOG10197
JAC19698.1	176	0.04	0.85	-	VOG10367
CAG7592701.1	78	0.00	0.3	-	VOG10591
CAG7597673.1	78	0.00	0.3	-	VOG10591
MXU85347.1	86	0.07	0.93	-	VOG10591
KAH6936313.1	165	0.02	0.59	-	VOG10791
JAP85837.1	179	0.04	1.0	-	VOG10791
MXU99480.1	448	0.07	6.0	-	VOG12106
KAH7943260.1	545	0.05	2.9	-	VOG12106
KAH7943258.1	251	0.07	2.8	-	VOG12106
KAH6928432.1	395	0.04	0.00091	-	VOG12106
KAH7962262.1	271	0.06	3.0	-	VOG12106
KAH8018320.1	1153	0.03	2.2	-	VOG12106
JAR88681.1	420	0.06	5.3	-	VOG12106
MDC7211346.1	513	0.07	3.1	-	VOG12106
MOY34112.1	508	0.07	3.1	-	VOG12106
MCL6790124.1	1391	0.03	24.0	-	VOG12106
MOY35204.1	385	0.07	1.0	-	VOG12106
KAH7981282.1	1234	0.03	2.4	-	VOG12106
KAG0431698.1	322	0.08	5.8	-	VOG12106
JAP80104.1	583	0.04	3.4	-	VOG12106
MXU99332.1	429	0.07	2.6	-	VOG12106
KAH9381606.1	261	0.05	0.00033	-	VOG12106
KAH7983167.1	1187	0.03	2.0	-	VOG12106
MXU98493.1	340	0.08	5.5	-	VOG12106
MBY08352.1	332	0.06	0.78	-	VOG12106
GBXQ01009728.1.p1	384	0.08	6.7	-	VOG12106
KAH7943947.1	240	0.07	1.4	-	VOG12106
KAH9361157.1	1237	0.03	2.4	-	VOG12106
JAR89024.1	386	0.07	2.3	-	VOG12106
KAH7946280.1	638	0.05	0.0051	-	VOG12106
KAH9364282.1	111	0.06	0.51	-	VOG12106
KAH7943255.1	379	0.06	2.6	-	VOG12106
KAG0422058.1	704	0.03	2.0	-	VOG12106
KAH8040200.1	266	0.05	0.0031	-	VOG12106
MCL6791907.1	280	0.06	5.1	-	VOG12106
JAR93129.1	248	0.06	0.33	-	VOG12106
MOY41317.1	383	0.08	6.5	-	VOG12106
KAH8033104.1	166	0.02	0.003	-	VOG12106
KAH6923259.1	136	0.06	1.8	-	VOG12106
JAR91999.1	205	0.07	4.3	-	VOG12106
KAH9376904.1	738	0.04	0.0016	-	VOG12106
KAG0426329.1	1190	0.03	6.4	-	VOG12106
KAH7942777.1	143	0.07	1.9	-	VOG12106
KAH8039336.1	271	0.05	0.2	-	VOG12106
MXV00179.1	588	0.07	4.5	-	VOG12106
KAH9380021.1	231	0.06	2.7	-	VOG12106
EEC16946.1	206	0.07	3.1	-	VOG12106
KAH7985372.1	485	0.05	0.5	-	VOG12106
KAH6923499.1	208	0.06	0.34	-	VOG12106
KAH7980071.1	631	0.03	0.33	-	VOG12106
KAH9383840.1	181	0.06	6.5	-	VOG12106
KAH6945368.1	1164	0.02	2.2	-	VOG12106
MCL6780779.1	1209	0.02	20.0	-	VOG12106
GBXQ01009680.1.p1	713	0.04	0.56	-	VOG12106
GBXQ01004735.1.p1	713	0.04	0.56	-	VOG12106
GBXQ01022546.1.p1	713	0.04	0.56	-	VOG12106
MOY39673.1	196	0.07	3.1	-	VOG12106
KAH8021691.1	421	0.04	0.0065	-	VOG12106
JAP84583.1	429	0.05	17.0	-	VOG12106
JAR92723.1	1135	0.02	0.43	-	VOG12106
KAH7952412.1	326	0.06	6.2	-	VOG12106
KAH9380591.1	103	0.07	1.1	-	VOG12106
KAH7983502.1	353	0.05	3.8	-	VOG12106
KAH9364772.1	129	0.05	2.3	-	VOG12106
GBXQ01006952.1.p1	201	0.05	2.3	-	VOG12106
MOY42311.1	731	0.04	0.41	-	VOG12106
JAR93408.1	247	0.06	0.22	-	VOG12106
KAG0422433.1	403	0.06	2.7	-	VOG12106
JAP87564.1	194	0.06	1.9	-	VOG12106
KAH7943256.1	284	0.07	2.0	-	VOG12106
KAH6941555.1	412	0.06	6.4	-	VOG12106
JAP87284.1	721	0.05	0.34	-	VOG12106
EEC19525.1	419	0.06	0.47	-	VOG12106
KAH7969583.1	157	0.07	1.8	-	VOG12106
KAH7952256.1	350	0.05	8.1	-	VOG12106
JAA73182.1	171	0.06	1.6	-	VOG12106
JAR92725.1	310	0.07	5.1	-	VOG12106
KAH6937104.1	104	0.04	0.9	-	VOG12106
KAH7933342.1	1162	0.03	3.9	-	VOG12106
MOY43612.1	288	0.06	0.22	-	VOG12106
KAH9380768.1	458	0.05	0.24	-	VOG12106
JAP82367.1	717	0.04	0.33	-	VOG12106
KAH8025155.1	197	0.05	0.86	-	VOG12106
KAH7971313.1	1620	0.03	5.4	-	VOG12106
MCL6788411.1	180	0.06	2.2	-	VOG12106
KAH6943790.1	420	0.05	6.0	-	VOG12106
MAA19300.1	702	0.05	0.48	-	VOG12106
JAA72669.1	258	0.08	2.8	-	VOG12106
EEC04419.1	193	0.06	14.0	-	VOG12106
KAH7976766.1	140	0.06	1.7	-	VOG12106
KAG0439595.1	332	0.05	0.11	-	VOG12106
MBY05793.1	1368	0.05	0.03	-	VOG12106
KAH7973540.1	167	0.08	2.7	-	VOG12106
MAA24628.1	429	0.05	8.8	-	VOG12106
EEC13018.1	249	0.06	0.13	-	VOG12106
EEC00657.1	303	0.06	2.0	-	VOG12106
KAG0431708.1	379	0.06	5.2	-	VOG12106
MBY06336.1	523	0.07	7.1	-	VOG12106
JAR88233.1	326	0.06	3.5	-	VOG12106
GBXQ01016843.1.p1	111	0.05	0.26	-	VOG12106
KAH6932191.1	249	0.06	3.3	-	VOG12106
KAH8029803.1	178	0.06	2.2	-	VOG12106
KAH8035835.1	289	0.05	0.24	-	VOG12106
GBXQ01014256.1.p2	183	0.07	6.7	-	VOG12106
KAH7939249.1	202	0.06	1.1	-	VOG12106
EEC19026.1	185	0.07	6.6	-	VOG12106
MOY44835.1	307	0.05	9.3	-	VOG12106
GBXQ01012925.1.p2	203	0.05	3.2	-	VOG12106
KAH9381605.1	218	0.05	0.064	-	VOG12106
KAG0410533.1	205	0.05	0.82	-	VOG12106
KAH7978760.1	428	0.05	0.26	-	VOG12106
KAH7978872.1	313	0.06	1.8	-	VOG12106
GBXQ01015042.1.p1	465	0.02	0.19	-	VOG12106
KAH9383258.1	1466	0.03	0.63	-	VOG12106
GBXQ01024453.1.p1	179	0.04	1.0	-	VOG12106
KAH7975062.1	168	0.08	3.8	-	VOG12106
MCL6786670.1	180	0.08	1.6	-	VOG12106
KAH6923643.1	347	0.05	1.8	-	VOG12106
MDC7209421.1	157	0.08	2.4	-	VOG12106
KAH8034690.1	482	0.04	0.0098	-	VOG12106
KAH7984452.1	228	0.05	8.0	-	VOG12106
KAH9364281.1	114	0.07	0.81	-	VOG12106
JAP66211.1	201	0.05	11.0	-	VOG12106
KAH6936238.1	201	0.05	11.0	-	VOG12106
MBY06469.1	200	0.06	1.3	-	VOG12106
KAH9369177.1	165	0.04	0.013	-	VOG12106
MOY35254.1	451	0.07	4.3	-	VOG12106
MXU98928.1	380	0.07	4.6	-	VOG12106
KAH7963528.1	340	0.07	0.3	-	VOG12106
MOY39325.1	320	0.07	4.8	-	VOG12106
MOY39855.1	204	0.06	0.47	-	VOG12106
KAH6929468.1	367	0.06	8.6	-	VOG12106
JAP67375.1	282	0.06	1.1	-	VOG12106
JAP77870.1	205	0.05	11.0	-	VOG12106
MAA19120.1	205	0.05	11.0	-	VOG12106
KAG0430246.1	97	0.04	0.59	-	VOG12106
KAH7956285.1	246	0.06	0.93	-	VOG12106
GBXQ01007582.1.p1	343	0.05	1.2	-	VOG12106
KAH7980796.1	548	0.04	16.0	-	VOG12106
MCL6770618.1	257	0.07	11.0	-	VOG12106
KAH6922889.1	437	0.05	0.013	-	VOG12106
KAH7945406.1	417	0.06	9.4	-	VOG12106
KAH8022128.1	692	0.02	3.7	-	VOG12106
MAA20447.1	88	0.05	1.8	-	VOG12106
KAG0436515.1	157	0.08	4.8	-	VOG12106
KAH9381607.1	223	0.05	4.0	-	VOG12106
MOY34131.1	133	0.06	2.5	-	VOG12106
KAG0428638.1	184	0.06	0.34	-	VOG12106
KAH7971409.1	332	0.06	12.0	-	VOG12106
GBXQ01006456.1.p2	147	0.07	2.8	-	VOG12106
KAH7943251.1	553	0.05	7.7	-	VOG12106
MCL6776717.1	595	0.05	0.16	-	VOG12106
MCL6786852.1	436	0.06	13.0	-	VOG12106
KAH8035038.1	129	0.06	0.7	-	VOG12106
KAH6945180.1	299	0.04	11.0	-	VOG12106
KAH9381187.1	274	0.07	40.0	-	VOG12106
EEC00795.1	97	0.04	0.68	-	VOG12106
JAR91314.1	214	0.05	4.0	-	VOG12106
KAH8029998.1	405	0.06	4.5	-	VOG12106
KAH9380351.1	105	0.07	1.4	-	VOG12106
JAR91715.1	151	0.07	0.94	-	VOG12106
JAP65864.1	314	0.04	0.053	-	VOG12106
MBY04213.1	162	0.07	5.6	-	VOG12106
GBXQ01016804.1.p1	178	0.06	5.3	-	VOG12106
MCL6791138.1	265	0.05	1.1	-	VOG12106
KAH8039334.1	182	0.07	4.2	-	VOG12106
KAG0425966.1	336	0.04	110.0	-	VOG12106
GBXQ01024890.1.p1	141	0.03	0.023	-	VOG12106
MOY38704.1	318	0.07	7.5	-	VOG12106
MCL6786071.1	219	0.06	0.043	-	VOG12106
KAH7935162.1	1477	0.03	2.7	-	VOG12106
KAH9381863.1	913	0.02	5.0	-	VOG12106
MCL6771895.1	291	0.03	6.4	-	VOG12106
KAH7958193.1	182	0.07	3.3	-	VOG12106
MCL6780997.1	437	0.05	13.0	-	VOG12106
KAH6922012.1	212	0.05	6.2	-	VOG12106
JAP82057.1	437	0.05	0.42	-	VOG12106
MAA20426.1	437	0.05	0.42	-	VOG12106
KAH7979380.1	267	0.05	1.5	-	VOG12106
GBXQ01003076.1.p1	182	0.07	4.9	-	VOG12106
MXU99342.1	430	0.08	3.9	-	VOG12106
KAG0425693.1	646	0.06	4.5	-	VOG12106
MCL6777084.1	288	0.03	5.8	-	VOG12106
KAH7986820.1	204	0.05	13.0	-	VOG12106
MOY39327.1	256	0.08	0.24	-	VOG12106
KAH7970805.1	444	0.07	6.7	-	VOG12106
KAH6923268.1	162	0.06	6.2	-	VOG12106
KAH6920796.1	216	0.03	0.047	-	VOG12106
MXU94211.1	160	0.07	9.0	-	VOG12106
JAR91716.1	324	0.07	15.0	-	VOG12106
MAA23808.1	1172	0.03	12.0	-	VOG12106
MXU99427.1	441	0.05	4.3	-	VOG12106
KAH7951600.1	364	0.05	9.0	-	VOG12106
EEC07762.1	207	0.07	0.5	-	VOG12106
GBXQ01024771.1.p2	119	0.08	2.7	-	VOG12106
GBXQ01015773.1.p1	143	0.06	1.2	-	VOG12106
KAH6940483.1	323	0.04	0.97	-	VOG12106
GBXQ01019502.1.p1	168	0.02	0.033	-	VOG12106
KAH9363388.1	287	0.03	7.4	-	VOG12106
KAH8027642.1	1021	0.05	0.029	-	VOG12106
MBY06843.1	249	0.06	5.9	-	VOG12106
KAH8036530.1	590	0.04	4.3	-	VOG12106
KAH6942658.1	402	0.06	1.7	-	VOG12106
KAG0422434.1	341	0.06	1.6	-	VOG12106
GBXQ01024337.1.p1	176	0.08	1.6	-	VOG12106
KAH7978515.1	149	0.03	0.047	-	VOG12106
KAH7940193.1	969	0.02	7.6	-	VOG12106
KAH7943424.1	180	0.07	2.7	-	VOG12106
JAR89083.1	287	0.07	2.3	-	VOG12106
KAH7970127.1	130	0.05	0.75	-	VOG12106
JAR89997.1	179	0.07	9.1	-	VOG12106
MOY39112.1	165	0.08	4.5	-	VOG12106
JAR93833.1	281	0.03	0.91	-	VOG12106
EEC16703.1	88	0.07	31.0	-	VOG12106
KAH7944532.1	419	0.04	63.0	-	VOG12106
KAH9368789.1	320	0.07	6.9	-	VOG12106
KAG0433125.1	269	0.06	11.0	-	VOG12106
GBXQ01019573.1.p3	491	0.05	4.1	-	VOG12106
JAP82337.1	296	0.06	4.4	-	VOG12106
KAH7975064.1	162	0.07	0.035	-	VOG12106
GBXQ01010268.1.p1	138	0.05	1.5	-	VOG12106
KAH7935521.1	232	0.03	0.041	-	VOG12106
MOY34589.1	215	0.05	19.0	-	VOG12106
JAR95120.1	174	0.06	0.69	-	VOG12106
EEC02891.1	168	0.07	1.3	-	VOG12106
MAA20443.1	114	0.09	3.1	-	VOG12106
JAP77051.1	865	0.03	9.5	-	VOG12106
EEC19019.1	58	0.07	0.99	-	VOG12106
KAH8019669.1	285	0.04	12.0	-	VOG12106
KAH8024108.1	405	0.05	11.0	-	VOG12106
KAH7947900.1	421	0.04	0.042	-	VOG12106
KAG0421776.1	890	0.02	5.2	-	VOG12106
MXU94167.1	158	0.08	7.6	-	VOG12106
KAH9366506.1	203	0.06	0.68	-	VOG12106
MCL6784548.1	300	0.07	11.0	-	VOG12106
EEC16552.1	236	0.07	8.0	-	VOG12106
KAH6936092.1	236	0.05	0.49	-	VOG12106
GBXQ01024502.1.p1	109	0.06	0.05	-	VOG12106
EEC10651.1	502	0.06	5.5	-	VOG12106
KAH7986191.1	270	0.03	2.6	-	VOG12106
MBY05339.1	254	0.09	3.1	-	VOG12106
MXU98642.1	351	0.02	1.8	-	VOG12106
KAH7946497.1	430	0.03	0.042	-	VOG12106
MDC7209149.1	351	0.02	1.8	-	VOG12106
KAH6941120.1	218	0.05	0.052	-	VOG12106
GBXQ01003510.1.p1	439	0.05	0.59	-	VOG12106
GBXQ01003511.1.p1	439	0.05	0.59	-	VOG12106
KAH7969092.1	169	0.04	3.2	-	VOG12106
KAG0438698.1	194	0.05	2.2	-	VOG12106
JAR92672.1	479	0.08	6.0	-	VOG12106
MXU97007.1	241	0.07	17.0	-	VOG12106
JAC33515.1	299	0.03	8.9	-	VOG12106
KAH7932928.1	109	0.06	3.6	-	VOG12106
JAR92752.1	400	0.07	4.4	-	VOG12106
EEC00542.1	186	0.07	13.0	-	VOG12106
MCL6770560.1	1017	0.03	2.4	-	VOG12106
JAP64624.1	626	0.03	1.3	-	VOG12106
EEC15521.1	68	0.06	9.4	-	VOG12106
EEC08818.1	276	0.03	1.8	-	VOG12106
JAP80742.1	199	0.06	7.5	-	VOG12106
KAH6928296.1	958	0.02	6.0	-	VOG12106
KAH7938415.1	954	0.02	6.0	-	VOG12106
MXU95793.1	195	0.06	1.6	-	VOG12106
MCL6778903.1	358	0.03	0.57	-	VOG12106
MBY05242.1	212	0.08	17.0	-	VOG12106
KAH7964253.1	392	0.03	1.0	-	VOG12106
KAG0425060.1	225	0.04	23.0	-	VOG12106
MBY10994.1	146	0.05	16.0	-	VOG12106
